Month,Saving_Rate
2017.08,0.061524885893833293
2017.09,0.08029667867527969
2017.10,0.10809677461506527
2017.11,0.11082183106975539
2017.12,0.10746814972587637
2018.01,0.0847761347665128
2018.02,0.1556196089188052
2018.03,0.1521177510575233
2018.04,0.11539831269734847
2018.05,0.11453392758575917
2018.06,0.13920971087525247
2018.07,0.013417077876005105
2018.08,0.12268020609590026
2018.09,0.07801129611698956
2018.10,0.15601560105027346
2018.11,0.09263228127897151
2018.12,0.10685339922131283
2019.01,0.0993722455654033
2019.02,0.09953317486838506
2019.03,0.11811645557435335
2019.04,0.10247286555725628
2019.05,0.1518311753165625
2019.06,0.07573046056432552
2019.07,0.05178369170393549
2019.08,0.13130434131390473
2019.09,0.05684215787827145
2019.10,0.1073157826015239
2019.11,0.12083422704919913
2019.12,0.09980670618865141
