Agent,Year,Delta_DPI,Delta_Consumption,MPC
34,2010,5247.432227401732,-13217.464110567875,-2.518844177071441
34,2011,3429.799357358541,-2109.115178094333,-0.6149383559622179
34,2012,1547.0313284892181,2134.452164347633,1.3797084293257793
34,2015,1995.591375990858,28040.98384998142,14.051465739602333
34,2016,3770.2483306349604,-18198.911234535102,-4.826979455613249
34,2019,1773.5081605974701,12888.019535354106,7.266963762383993
34,2020,2941.2306611694803,9858.073438731954,3.351683215083929
35,2002,2040.2220510121551,11591.770085770404,5.681621801911082
35,2003,6222.060529395967,5969.870765791158,0.959468449010847
35,2004,6635.3990244590095,-12235.124106523537,-1.8439168558549617
35,2005,7160.203103984968,63096.49404444861,8.812109534900292
35,2007,2876.1112660722283,-29499.227740318194,-10.256636482845089
35,2010,3829.015299545863,26212.849110595358,6.8458460099922585
35,2011,3315.7863184448215,-27922.537050243584,-8.421090615796944
35,2016,3752.5457837593567,58942.68302353738,15.707385444472235
35,2019,4927.985077701451,7133.08291347255,1.447464389806882
35,2020,1517.5156269314757,-8985.323328397499,-5.9210746623851644
36,2003,8224.00682523381,48215.340883750614,5.862755455869876
36,2004,8378.865028871514,3922.984336808586,0.46819996781078865
36,2005,4432.71379435758,59683.73868371933,13.46437903563524
36,2006,2338.511724500684,-29865.777772250323,-12.771275619166385
36,2007,5444.299699901254,-19287.408700306114,-3.5426794562128787
36,2010,4205.562259932514,33351.18593366066,7.930256139923568
36,2011,2505.0674227446434,-31514.637279726274,-12.580354921225108
36,2012,1520.6221782251669,38773.39098727453,25.498372667778582
36,2015,3920.928008276067,29920.55971980098,7.630989310858654
36,2019,3396.6092615223315,-26546.944418934057,-7.815719258516048
36,2020,1445.1735077344056,77523.63126661142,53.643130635673636
37,2003,9312.77232946668,-6430.125410283596,-0.690463074023397
37,2004,6789.350986314064,-48444.214709326174,-7.135323362568786
37,2005,4278.58245683217,112919.06076099515,26.39169909666754
37,2006,4047.559302260517,-9840.58730930803,-2.43123981007818
37,2010,3960.935409258236,13857.646048278402,3.4985791527647057
37,2012,3290.6809428348497,2109.362051499833,0.6410108084446083
37,2015,2109.6290411123773,-21974.84863137026,-10.416451519734121
37,2016,1876.8131413053197,37292.63688071139,19.870191688222324
37,2019,6886.883591487509,7197.095904339309,1.0450439315157345
38,2003,5251.272650908621,-13680.795558360653,-2.6052342865864113
38,2004,10845.006217468414,62006.87914547349,5.717551276789214
38,2005,2705.2977232703997,35171.71733400042,13.001052354223617
38,2006,4389.928437034629,-30958.39387378501,-7.052140898838257
38,2007,3521.538318959443,10573.51915959915,3.0025284980353275
38,2010,3428.910045152734,15350.389212406153,4.4767547151335085
38,2011,2159.9040227433434,2430.391091426107,1.1252310592667965
38,2012,3017.89662204028,-24364.535778498568,-8.073350028148637
38,2016,5837.875599193067,14361.089441410906,2.4599855199716743
38,2019,3530.3885558281618,9895.33121881535,2.802901454708034
38,2020,1623.6441641140264,13639.09902053239,8.400300584318508
39,2003,9220.955565291893,45385.86093643044,4.922034448063598
39,2004,6460.847408053378,10340.759372534172,1.6005267915234347
39,2005,2601.8806528890564,16218.761934095994,6.233476510956461
39,2006,2594.109781985375,32915.82874159049,12.688679935665139
39,2007,3323.1381658207683,-32689.82152509637,-9.837033518894465
39,2009,3722.168590136076,-273.88533963795635,-0.07358219624005359
39,2011,1960.6816649766988,1480.4050426007598,0.7550460990404341
39,2012,1482.6893007303006,-12944.623506563337,-8.730503079901801
39,2015,3634.1847538259753,-12982.99793306159,-3.572465026549194
39,2016,1914.6416373517131,-5767.893833594018,-3.0125187508049978
39,2019,3084.5909298830666,15113.029946978815,4.899524861000526
39,2020,1436.4530981935095,-17186.614405297383,-11.964619260393086
40,2002,1264.704102224845,18403.342213193537,14.551500371366476
40,2003,5204.399301719182,-1514.7516575276677,-0.2910521598577757
40,2004,8345.290360633022,20908.746216342173,2.5054546112588665
40,2005,4484.537706797448,-3855.2952796009777,-0.8596862222291732
40,2006,3606.336907810415,18042.9850465864,5.00313351409566
40,2007,4227.805310603901,2487.787421641726,0.5884347170391273
40,2010,7800.86793401363,-20922.090498663136,-2.6820208566072337
40,2012,1414.1294640894048,-358.1197708748514,-0.25324397798715986
40,2015,3986.488127835619,-12244.296360031149,-3.0714493477443106
40,2020,5912.04025348727,8342.699242211092,1.4111370837318091
41,2002,1298.2867931038782,29452.568531919314,22.685718354652295
41,2003,6115.120398398547,-25070.582599428497,-4.099769254910187
41,2004,7141.356452523847,63813.3307165272,8.93574367009432
41,2005,7102.136799813743,-24203.951670825132,-3.4079816192022507
41,2006,2391.492823956127,42920.303156329,17.947075870931567
41,2007,1263.77508663974,-35475.5783552505,-28.07111702888269
41,2010,6782.985115951713,28977.02274077834,4.272016265026494
41,2011,2542.594050761865,-26736.707088120485,-10.51552334125421
41,2012,1866.1103255318594,21922.83148373221,11.747875344660553
41,2016,4039.401806473179,-9267.66401594723,-2.2943159556684143
41,2019,1277.1727428805025,13949.656564829056,10.922294296202534
41,2020,3060.3063146826753,-29908.472645093803,-9.773032360061325
42,2002,5312.652050784585,-932.481265172828,-0.17552086156952756
42,2003,5946.286009692441,-11086.870365803406,-1.8645033803842965
42,2004,4669.890936146287,-3583.117594827432,-0.7672807874576001
42,2005,6582.588892201602,127229.21504959582,19.32814233626596
42,2006,6121.591877002211,-42731.72521289543,-6.980492341123118
42,2007,3861.5453423677536,-28779.35517553278,-7.452807781323724
42,2010,1968.6644429824373,32687.024010231456,16.60365438444761
42,2011,4743.706156058091,-18736.46519935428,-3.949752489501551
42,2012,1635.6149019406585,8788.049963812518,5.372933416897516
42,2016,2087.044319545297,37295.91305383382,17.870206542599657
42,2019,2846.4588634482643,59625.08572452483,20.947109578915068
42,2020,3403.2412122416426,9997.598424245894,2.9376696510032825
43,2002,1070.8995163693617,40508.65666984061,37.826757833616256
43,2003,7883.463274908689,-1606.5942116055812,-0.2037929467774669
43,2004,5097.362104689499,2040.5613500276813,0.400317126411403
43,2005,8358.177167375281,10976.728346941818,1.3132921362073544
43,2007,1637.4429480169783,-7033.190760465775,-4.295227976634731
43,2010,6406.813772219728,50612.840014596324,7.899845666508395
43,2011,4825.206356745854,-50170.60620128777,-10.397608411326704
43,2015,1665.7812489276694,-9708.860818934278,-5.828412839431506
43,2016,4300.237218800525,-8073.037748139905,-1.8773470711905833
43,2019,4722.804260259407,-15737.667403085827,-3.3322717893502984
43,2020,1468.1690354349557,99139.8890230592,67.52620892436155
44,2002,2956.2050725496374,11402.8310360928,3.857253051209402
44,2003,7963.727530012722,-20444.103043809126,-2.56715250073058
44,2004,3849.418545595341,48942.996069464076,12.714386728735073
44,2005,6513.582698946266,25566.090367254743,3.9250427220937403
44,2006,3178.06231289907,-14919.850532037264,-4.694637506470785
44,2007,3705.945533442573,-3243.0278818933875,-0.8750878426647662
44,2009,2813.3637830054795,8624.27273206797,3.0654666076829824
44,2010,1931.1510756798962,9831.890833326353,5.091207496474537
44,2011,3425.484564616374,1993.8763591447496,0.5820713307952236
44,2012,1723.7425992077915,3553.4333454977022,2.0614640185436106
44,2015,4460.665564056952,-13830.022948978323,-3.1004393291480006
44,2019,7211.365843890817,-11036.040719318436,-1.530367611104869
45,2002,1286.723667518876,-12007.931618876493,-9.332175914686312
45,2003,5578.2975246119895,56244.715871742024,10.082774470810294
45,2004,7700.825951208099,-22687.88569395471,-2.946162637320151
45,2005,9722.719328001695,22592.271318644227,2.323657667827341
45,2007,2059.281917902117,-31309.487986176653,-15.204080468046373
45,2010,4166.663492206775,10946.606118418742,2.6271874699967985
45,2011,2460.3007722909097,-23781.825311530643,-9.66622682046561
45,2016,1895.2558581014746,-121.51695427164668,-0.06411638500005655
45,2019,5674.370766637818,34219.78136433239,6.030586081108042
45,2020,3033.6270455657504,13176.466119934834,4.3434693592921585
46,2003,11434.280677994073,27159.003289967077,2.3752262214654336
