Month,Saving_Rate
2017.05,0.10298927568125978
2017.06,0.004035504375790288
2017.07,0.06699703672814097
2017.08,0.12161227513543899
2017.09,0.12651141887332967
2017.10,0.11142693112954166
2017.11,0.11078464843256161
2017.12,0.10748960997825296
2018.01,0.12752477082160926
2018.02,0.15431159431813823
2018.03,0.13452822542173865
2018.04,0.12692804175100666
2018.05,0.13344047277574866
2018.06,0.1142863478161695
2018.07,0.11418504752452632
2018.08,0.2351681190677184
2018.09,0.09087225472856528
2018.10,0.051449554333157385
2018.11,0.0898944117259536
2018.12,0.07060715972453174
2019.01,0.0492140489096449
2019.02,0.04908700105202336
2019.03,0.03403991472330365
2019.04,0.061244164304065624
2019.05,0.0788878104763145
2019.06,0.055590052376075255
2019.07,0.09325614608052653
2019.08,0.07471606938824275
2019.09,0.034277668935967294
