Agent,Mean_MPC,Median_MPC,Std_MPC,Sample_Count
0,0.9318923027750401,0.9509471249496423,1.8419383312239637,9
1,0.8324031265685325,-0.05267586333059815,4.503261542035227,10
2,1.3131298920353074,1.5950911707822653,4.867111112279851,10
3,2.3183461149792834,1.0805710585567043,5.156480900369754,10
4,0.11950686707160618,0.7531748369632488,3.1126318327400786,10
5,0.1357042659029966,-0.5185241827065576,5.564367756323441,10
6,1.4924124923064719,0.9746323568226853,5.926004633229938,11
7,1.0824292432739284,-0.5929414733391877,4.013160981268168,9
8,1.3825636869250597,1.204373894160455,4.283348584812296,10
9,1.004057972167741,0.7836175457233215,5.539752520320976,11
10,1.3335445450803234,0.6087598447407131,3.5064189939094237,11
11,1.1136059874327824,0.31811615087832956,6.3721543267202305,10
12,1.4940674139656906,1.3457685231456311,4.090554436380857,11
13,2.616743900246944,2.7121998958461697,4.364787718936893,10
14,2.6689763722189657,0.7807505326178367,4.8586723913593595,9
15,0.5367484800753572,0.653303562472918,3.338592728387861,11
16,1.4370355503540089,1.1498422103283494,8.393800164152191,11
17,2.281488679013537,1.7701722499987516,4.375900020938369,10
18,2.395183212427817,-0.15070758903714526,5.898185532205407,11
19,1.5930678987971618,0.5946326352922993,4.564686034855668,12
20,1.2749781991384992,0.13246912930920324,5.674276829118555,12
21,3.573753502944896,4.050609167037573,12.751613830850996,11
22,3.3484299730190967,0.06363584621560381,12.379806540325887,11
23,4.365893799520482,1.6208529957753444,9.379150390249,9
24,1.0722258593103122,1.1981107800627684,12.2178309685897,11
25,4.823061077910607,4.051953167384994,8.331780579681778,9
26,1.7702932212545193,3.3259084103783407,7.0967317355879045,11
27,2.328801759315148,-0.7598256844884747,11.038216369895082,10
28,3.826647462241273,1.4528605704418192,9.85183811451261,11
29,0.13703420565709395,2.578758039415936,9.878434852194724,11
30,4.989637176769361,1.1446250997325866,13.850065722824093,12
31,-0.15183254147704658,0.5160184986284712,4.31886362438696,11
32,0.1982175855647119,0.07520158362880609,10.49273456451037,11
33,-1.7504379524348843,-0.42782332534548606,10.86989992584883,11
34,2.262150108279082,1.60206352164048,5.2898911357847815,13
35,1.3011177013211437,1.2034664194088645,8.193363436450051,10
36,7.071641268948175,5.862755455869876,19.26050802161527,11
37,3.419227434578937,0.6410108084446083,12.07099979536149,9
38,2.1141436589884885,2.802901454708034,6.237359420064742,11
39,-0.507619432211167,0.34073195140019025,7.299529636877068,12
40,1.6902207733066288,0.16759536952598372,5.1027100940014885,10
41,1.5290820201323905,0.9888501546790398,14.115920443598931,12
42,5.155779855730773,1.3810743947168775,10.65946312062834,12
43,8.093796422944878,-0.2037929467774669,23.47240879146512,11
44,1.5441005971179642,1.3217676746694171,4.715403894878384,12
45,-1.180508717648387,1.1297706414136421,7.997465032703565,10
46,1.95141423837266,2.265519504096674,11.24475125576561,9
47,2.777475340281245,-1.1825821628249291,7.1840263623071134,10
48,7.3086387250808,3.451946519669988,14.995617324288236,10
49,0.7693148527831668,0.9060609335839676,6.239427302784324,13
50,3.4325759719823576,-1.624688548152228,9.964585789545628,9
51,0.2822023835925576,2.497772527946759,9.181987663331714,11
52,5.466807521384519,0.278000672898885,15.438523021773655,11
53,2.8887160569324557,2.487303296354778,9.039951230025725,12
54,2.098458165941928,1.779058756959906,7.476325924703592,10
55,7.454626236739906,-0.08678104883085415,35.346416201490186,13
56,-0.40388005631137935,-1.2795009385693845,6.646448128396214,12
57,-0.6429285588540431,2.5667492738479645,16.08256441019332,10
58,0.019854359007254456,-0.9146998166141331,10.928932995311095,9
59,7.90622253790121,5.143562666113503,15.76217979814652,9
60,7.4750192219534695,-1.4960460193115588,38.42145776061714,13
61,-0.8519032425779305,-0.28333925327373105,11.187779973367855,11
62,4.000092810119218,3.9205746258860406,10.871346414487036,11
63,3.9443299519457082,0.5787448583137887,9.870502762450558,11
64,-1.6035872114927763,1.1263386887361226,7.594914350251391,7
65,7.069774680795942,1.930971083817474,16.71519851452715,10
66,0.43271762198812985,0.8249407427376811,7.205394413092156,10
67,5.864413023230798,0.31569618983378556,15.246953549142729,10
68,8.646582354342872,1.6334675482502083,19.95013494640046,10
69,0.5772487534918888,1.641843763422209,8.002759052227267,12
