Agent,Mean_MPC,Median_MPC,Std_MPC,Sample_Count
0,1.611490755485023,0.053813081474904566,4.217781697376936,5
1,-0.7318003942545905,0.5504671039457865,2.4631363069542287,6
2,1.663825908452728,1.027822965799887,1.709102771659133,5
3,1.7025261940116474,0.7907802245617211,5.377372883305839,6
4,0.5911722558454825,0.8730867985081862,1.3231610222280041,5
5,0.35606718910464163,0.5431152721421175,2.420636785980138,6
6,-1.3485877604333831,-0.5291732984673762,3.079420815364275,5
7,0.5712441540664451,0.6596173613114819,1.1913837184124008,6
8,1.2784622886925117,0.21333897041538727,3.303205464376369,6
9,2.1641163016216844,2.839217888946865,6.8264739152997285,6
10,-1.1861730164740667,0.43665257014230563,6.182338855926468,7
11,4.832131291558109,8.227252771639618,7.50027802076807,7
12,-2.5044349730900537,-4.00599582251471,7.950954365241517,7
13,4.755242576093023,3.809433755291499,7.763351038687515,8
14,0.5640645275108318,1.5649080247512912,8.70400523854337,8
15,1.0474896019574205,-0.5727178767046622,7.518397727982713,8
16,4.201282930405954,5.025962413773382,6.520221780506072,7
17,0.543833239655154,-0.40478438472463296,5.302003141001277,10
18,0.4540105438055395,-0.7059159229959389,6.296874657434772,8
19,3.5348706757955575,1.18763969190843,5.9757113301727,6
20,1.8965168740980822,3.0060588655318843,7.308923722619624,6
21,0.7997528606667546,1.1948329875816235,6.048709619624334,8
22,0.18043883450059775,0.13524390245988768,6.090350415967831,9
23,-0.6793447857707811,0.20799787008887918,3.951298229059471,7
24,-0.2916883453031273,0.686937596226196,6.714372449167036,7
25,-0.06872523938298425,0.721697397001891,5.059868397954976,8
26,-2.302224907593082,-7.041936116523437,10.75666620569094,7
27,-2.0083188584004414,-1.3117241177838852,5.497597378978169,9
28,-1.321095795949176,-2.2705179238672946,5.3967854384036915,7
29,2.306056116563968,-0.5862517872404094,9.559529245541311,10
30,-3.7004626310946493,-0.22240781312792635,10.319505483935801,10
31,1.3729437371609634,-1.3453346646451587,6.879775289975893,7
32,-1.6218334466600854,-0.20052606276899318,8.803473860023656,8
33,-3.3112260493401107,-3.5813255379774955,8.206640671780832,8
34,0.9247625950079299,-1.3969860785147739,7.025889510361657,9
35,-1.0309472388907701,-0.29334847057049834,6.682074772861497,9
36,0.25099759981104997,0.7277420907271511,4.528523942044799,7
37,-1.4560878827472583,-3.626309886159797,7.655446456123216,8
38,-1.799636738765665,-1.4514052934906516,2.670068019525281,8
39,-0.26310208210649366,-0.7218017808717152,8.499122060089343,8
40,-2.993175600598476,0.6489927311356753,12.350442114785327,9
41,-1.6948580699356444,-1.6662013711886203,2.520272823961642,10
42,-2.0311284514541783,-1.147458177722727,8.712687624016679,8
43,-0.022821664817075996,3.696883306862083,7.58579929559369,11
44,2.413838505830099,3.5735736380850183,7.209092464363867,7
45,-0.25613479495771535,-0.29456042347937356,4.319884933791364,7
46,-2.2767477884021057,1.9239125610386967,13.098752125864257,8
47,-3.62292760758236,-1.6909816974023995,3.8091246757894455,8
48,-3.2405822849957757,-1.1644451823067419,9.64957153869049,11
49,-6.436879583130037,-4.398016585910068,9.795089993137944,9
50,-1.587504878733935,0.06859543575064979,7.007078679196982,9
